id,products_data_id,rating,review,review_date,data_cadastro
236,27,Avaliação 5 de 5,,29 abr. 2025,2025-06-15 05:00:24
237,27,Avaliação 5 de 5,"Perfeito, funcionou perfeitamente!.",12 jan. 2025,2025-06-15 05:00:26
238,27,Avaliação 5 de 5,Muito bom recomendo comprar.,24 mai. 2025,2025-06-15 05:00:28
239,27,Avaliação 5 de 5,"Bom, recomendo são originais mesmo que fazia tempos q não conseguia encontrar!.",08 mai. 2025,2025-06-15 05:00:30
240,27,Avaliação 4 de 5,"O preço,permite a compra de recarregar. Sai mais barato.",01 mar. 2025,2025-06-15 05:00:32
241,27,Avaliação 5 de 5,Sempre eu compro e excelente.,26 fev. 2025,2025-06-15 05:00:34
242,27,Avaliação 5 de 5,Bom.,02 fev. 2025,2025-06-15 05:00:37
243,28,Avaliação 5 de 5,Otima e rapida.,16 mar. 2025,2025-06-15 05:00:47
244,28,Avaliação 5 de 5,Bom.,16 dez. 2024,2025-06-15 05:00:49
245,28,Avaliação 5 de 5,"Ótimo produto, supriu como esperado as minhas necessidades! podem comprar sem medo.",12 jun. 2025,2025-06-15 05:00:51
246,28,Avaliação 5 de 5,Produto muito bom recomendo.,06 jun. 2025,2025-06-15 05:00:53
247,28,Avaliação 5 de 5,"Já conheço o produto, é muito bom e o preço estava ótimo.",05 jun. 2025,2025-06-15 05:00:55
248,28,Avaliação 4 de 5,Produto de qualidade.,25 abr. 2025,2025-06-15 05:00:57
249,28,Avaliação 5 de 5,Poça tinta.,16 mar. 2025,2025-06-15 05:00:59
250,28,Avaliação 5 de 5,Ótimo.,04 fev. 2025,2025-06-15 05:01:01
251,28,Avaliação 5 de 5,Já compro a 3 anos. Otimo.,27 jan. 2025,2025-06-15 05:01:04
252,28,Avaliação 5 de 5,Recomendo.,27 jan. 2025,2025-06-15 05:01:06
253,29,Avaliação 5 de 5,Cartuchos de excelente qualidade.,20 jul. 2024,2025-06-15 05:01:16
254,29,Avaliação 4 de 5,"Não consegui imprimir o que precisava. O cartucho preto não está funcionando. Retirei os lacres, como de costume, para encaixar na impressora. Não funcionou. Recoloquei ambos os cartuchos mas não consegui resolver o problema. A luz de indicação do cartucho preto pisca intermitentemente. Enfim, dois cartuchos novos e a impossibilidade de utilizar minha impressora. Gostaria de saber de existe a possibilidade de uma troca. Aguardo retorno e agradeço antecipadamente.",25 mar. 2025,2025-06-15 05:01:18
255,29,Avaliação 5 de 5,O produto é bom mas não foi compatível com a minha impressora.,21 ago. 2024,2025-06-15 05:01:20
256,29,Avaliação 5 de 5,Produto original.,18 ago. 2024,2025-06-15 05:01:23
257,29,Avaliação 5 de 5,Durou menos do que eu esperava mas funciona pra o que eu preciso 😃.,06 abr. 2025,2025-06-15 05:01:25
258,29,Avaliação 5 de 5,Ótimo!.,20 ago. 2024,2025-06-15 05:01:27
259,29,Avaliação 5 de 5,"Por enquanto satisfeita com os cartuchos, minha impressora aceitou na hora e apareceu cheio, espero que dure bem, acredito que o preço é um pouco salgado, poderia ser mais em conta, mas se for oferecer serviço de qualidade vale a pena.",08 jul. 2024,2025-06-15 05:01:29
260,29,Avaliação 5 de 5,"Os cartuchos de tinta originais são excelentes, mas, não descobri o motivo pelo qual os cartuchos de tinta originais para impressora são tão caros. O valor de dois cartuchos compram uma impressora nova.",21 abr. 2025,2025-06-15 05:01:31
261,29,Avaliação 4 de 5,Só funcionou o preto.,21 jul. 2024,2025-06-15 05:01:33
262,29,Avaliação 5 de 5,Tem muito rendimento.,03 jul. 2024,2025-06-15 05:01:35
263,30,Avaliação 5 de 5,Tudo certo com os meus cartuchos original perfeito adorei e amei❤️❤️🙏👏🏿👏🏿.,02 dez. 2024,2025-06-15 05:01:45
264,30,Avaliação 5 de 5,,13 jun. 2025,2025-06-15 05:01:47
265,30,Avaliação 5 de 5,"Ótimos cartuchos, a qualidade da impressão é excelente.",20 mai. 2025,2025-06-15 05:01:50
266,30,Avaliação 5 de 5,Excelente.,04 mai. 2025,2025-06-15 05:01:52
267,30,Avaliação 5 de 5,Dentro do padrão.,03 mai. 2025,2025-06-15 05:01:54
268,30,Avaliação 5 de 5,Gostei.,10 abr. 2025,2025-06-15 05:01:56
269,30,Avaliação 5 de 5,Execelente.,09 abr. 2025,2025-06-15 05:01:58
270,30,Avaliação 5 de 5,Super recomendo. Coloquei e logo funcionou super original. Hp nem. Rwclamou.,25 mar. 2025,2025-06-15 05:02:00
271,30,Avaliação 5 de 5,Funciona como esperado.,21 mar. 2025,2025-06-15 05:02:02
272,30,Avaliação 5 de 5,Muito boa.,15 mar. 2025,2025-06-15 05:02:04
273,31,Avaliação 5 de 5,Produto ótimo recomendo.,16 mar. 2025,2025-06-15 05:02:15
274,31,Avaliação 5 de 5,"Produto muito bom, original.",09 jun. 2025,2025-06-15 05:02:17
275,31,Avaliação 5 de 5,Maravilha.,06 mai. 2025,2025-06-15 05:02:19
276,31,Avaliação 5 de 5,Muito bom atende as expectativas.,19 abr. 2025,2025-06-15 05:02:21
277,31,Avaliação 4 de 5,"Produto de otima qualidade. Cartucho com pouca tintas. A sim mesmo, vale a compra.",10 abr. 2025,2025-06-15 05:02:23
278,31,Avaliação 5 de 5,Produto de boa qualidade!!!.,09 abr. 2025,2025-06-15 05:02:25
279,31,Avaliação 5 de 5,Ótimo produto.,09 abr. 2025,2025-06-15 05:02:27
280,31,Avaliação 5 de 5,Muito bom serviu perfeitamente.,02 abr. 2025,2025-06-15 05:02:29
281,31,Avaliação 5 de 5,Ele é bom porém como eu precisava imprimir cosias de estudo durou uma semana só mas ele aceitou recarga de boa valeu super a pena.,28 mar. 2025,2025-06-15 05:02:31
282,31,Avaliação 5 de 5,E bom.,26 mar. 2025,2025-06-15 05:02:34
283,32,Avaliação 5 de 5,De excelente qualidade.,19 mai. 2024,2025-06-15 05:02:40
284,33,Avaliação 4 de 5,"Fiquei satisfeito com o cartucho preto, pois conectou perfeitamente. Já o colorido ela não reconheceu, acho que pq veio diferente do preto. Tipo veio com a numeração do modelo diferente um do outro, acho q por isso ela não aceitou.",23 mai. 2023,2025-06-15 05:02:48
285,33,Avaliação 5 de 5,Meus parabéns produtos ótimo top demais mais.,11 mai. 2023,2025-06-15 05:02:50
286,33,Avaliação 5 de 5,"Mandei encher os cartuchos velhos mas a qualidade muito inferior além do preto sair falhado, os novos são excelentes a impressora reconheceu na hr já imprimiu a folha de teste, recomendo.",02 set. 2024,2025-06-15 05:02:52
287,33,Avaliação 5 de 5,,06 jun. 2025,2025-06-15 05:02:54
288,33,Avaliação 5 de 5,Gosteiii comprarei novamente.,18 mar. 2025,2025-06-15 05:02:56
289,33,Avaliação 5 de 5,"Produto muito bom, excelente impressão.",08 jun. 2025,2025-06-15 05:02:58
290,33,Avaliação 5 de 5,Ótimo produto.,25 mai. 2025,2025-06-15 05:03:01
291,33,Avaliação 4 de 5,Bom.,20 mai. 2025,2025-06-15 05:03:03
292,33,Avaliação 5 de 5,Muito bom. Excelente custo beneficio.,19 mai. 2025,2025-06-15 05:03:05
293,33,Avaliação 5 de 5,Ótimo.,04 mai. 2025,2025-06-15 05:03:07
294,34,Avaliação 5 de 5,Produto original muito bom.,08 mai. 2025,2025-06-15 05:03:13
295,34,Avaliação 5 de 5,Bom produto original.,08 abr. 2025,2025-06-15 05:03:13
296,34,Avaliação 5 de 5,Bom.,25 mai. 2024,2025-06-15 05:03:13
297,34,Avaliação 1 de 5,O cartucho feio seco sem tinta abri para ver estava seco não comprem não recomendo.,26 mar. 2025,2025-06-15 05:03:13
298,35,Avaliação 4 de 5,O produto reconheceu na minha impressora porém a tinta sai no papel manchado não sei se é problema com a tinta ou o papel.,22 nov. 2024,2025-06-15 05:03:22
299,35,Avaliação 5 de 5,Muito bom.,27 mai. 2025,2025-06-15 05:03:24
300,35,Avaliação 5 de 5,Excelente.,29 mar. 2025,2025-06-15 05:03:26
301,35,Avaliação 5 de 5,Bom produto.,14 mar. 2025,2025-06-15 05:03:28
302,35,Avaliação 5 de 5,Muito bom.,18 ago. 2024,2025-06-15 05:03:30
303,35,Avaliação 5 de 5,O produto tem boa qualidade.,01 jul. 2024,2025-06-15 05:03:32
304,35,Avaliação 5 de 5,Muito bom.,02 jun. 2024,2025-06-15 05:03:34
305,35,Avaliação 4 de 5,Show.,30 abr. 2024,2025-06-15 05:03:36
306,35,Avaliação 5 de 5,Minha primeira compra. Gostei por demais.,28 mar. 2024,2025-06-15 05:03:39
307,36,Avaliação 5 de 5,Show.,17 nov. 2024,2025-06-15 05:03:49
308,36,Avaliação 5 de 5,"A ser testado, aparentemente é original.",04 nov. 2024,2025-06-15 05:03:51
309,36,Avaliação 5 de 5,Excelente custo benefício.,23 dez. 2024,2025-06-15 05:03:53
310,36,Avaliação 5 de 5,Produto de bia qualidade.,14 jun. 2025,2025-06-15 05:03:55
311,36,Avaliação 5 de 5,Bom produto e original.,07 jun. 2025,2025-06-15 05:03:57
312,36,Avaliação 5 de 5,Muito bom.,03 jun. 2025,2025-06-15 05:03:59
313,36,Avaliação 5 de 5,Topzera.,02 jun. 2025,2025-06-15 05:04:01
314,36,Avaliação 5 de 5,Produto original hp sempre é recomendável.,31 mai. 2025,2025-06-15 05:04:03
315,36,Avaliação 5 de 5,Ainda estou utilizando. Não apresentou problemas. Não tenho como avaliar melhor.,19 abr. 2025,2025-06-15 05:04:06
316,36,Avaliação 4 de 5,Atende.,07 abr. 2025,2025-06-15 05:04:08
317,37,Avaliação 5 de 5,Veio tudo certo cartucho pegou bem na impressora.,05 fev. 2025,2025-06-15 05:04:14
318,37,Avaliação 5 de 5,Muito bom produto!.,04 abr. 2025,2025-06-15 05:04:14
319,37,Avaliação 4 de 5,Normal.,14 mar. 2025,2025-06-15 05:04:14
320,37,Avaliação 5 de 5,Excelente!.,11 dez. 2024,2025-06-15 05:04:14
321,38,Avaliação 4 de 5,"As tintas duram pouco, mas acredito que seja um problema da hp e não só do produto em si.",13 jun. 2025,2025-06-15 05:04:22
322,38,Avaliação 5 de 5,"Muito bom,vou voltar a comprar de novo.",29 mai. 2025,2025-06-15 05:04:25
323,38,Avaliação 5 de 5,Já sou cliente faz tempo.,28 mai. 2025,2025-06-15 05:04:27
324,38,Avaliação 5 de 5,Excelente!.,16 mai. 2025,2025-06-15 05:04:29
325,38,Avaliação 5 de 5,Excelente produto.,28 abr. 2025,2025-06-15 05:04:31
326,38,Avaliação 5 de 5,Funcionando bem.,25 abr. 2025,2025-06-15 05:04:33
327,38,Avaliação 5 de 5,"Comprei para guardar, mas verifiquei que todos são genuínos. Estou avaliando baseado nos cartuchos serem originais. Pois ainda não utilizei nenhum deles.",21 abr. 2025,2025-06-15 05:04:35
328,38,Avaliação 5 de 5,Bom material.,14 mar. 2025,2025-06-15 05:04:37
329,38,Avaliação 5 de 5,Excelente.,16 dez. 2024,2025-06-15 05:04:39
330,38,Avaliação 5 de 5,Bom.,19 nov. 2024,2025-06-15 05:04:41
331,39,Avaliação 5 de 5,Original.,21 mai. 2025,2025-06-15 05:04:47
332,39,Avaliação 4 de 5,Bom.,19 mai. 2025,2025-06-15 05:04:47
333,39,Avaliação 5 de 5,Custo x benefício: cinco estrelas.,17 out. 2024,2025-06-15 05:04:48
334,39,Avaliação 5 de 5,Produto original hp com cupom promocional do mercado livre. Recomendo.,14 set. 2024,2025-06-15 05:04:48
335,39,Avaliação 1 de 5,"Pela 3a vez vem um cartucho seco ou com durabilidade minima. Apesar de aparecer na impressora como cheio, acaba em poucas folhas.",17 nov. 2024,2025-06-15 05:04:48
336,40,Avaliação 4 de 5,"Persiste o problema de impressão, uma linha perfeita outra falhada, como já abri os dois cartuchos que comprei, não posso devolver, afinal tentei corrigir achando que fosse falha de um cartucho mas é os 2. Comprei um no mercado local, caro pra burro mas que funciona.",15 jan. 2025,2025-06-15 05:04:56
337,40,Avaliação 5 de 5,Muito bom a quantidade é como disseram e gostei muito do produto show.,11 nov. 2024,2025-06-15 05:04:58
338,40,Avaliação 5 de 5,Excelente. Pode comprar sem medo.,04 jan. 2025,2025-06-15 05:05:00
339,40,Avaliação 5 de 5,Impressão boa.,26 dez. 2024,2025-06-15 05:05:02
340,40,Avaliação 5 de 5,,27 mai. 2025,2025-06-15 05:05:04
341,40,Avaliação 5 de 5,"Ótima qualidade. Ainda não instalei mas sei que é confiável pelo qr code, a própria hp confirmou. Espero que renda bastante.",21 fev. 2025,2025-06-15 05:05:07
342,40,Avaliação 5 de 5,Muito bom.,13 jun. 2025,2025-06-15 05:05:09
343,40,Avaliação 5 de 5,Produto original.,05 jun. 2025,2025-06-15 05:05:11
344,40,Avaliação 4 de 5,Só não gostei do preço.,05 jun. 2025,2025-06-15 05:05:13
345,40,Avaliação 4 de 5,Muito bom.,02 jun. 2025,2025-06-15 05:05:15
346,41,Avaliação 5 de 5,"Produto com certeza original , pois a impressora é enjoada e só reconhece cartuchos originais , esse foi colocar e apareceu 100% na tela da impressora.",26 fev. 2025,2025-06-15 05:05:21
347,41,Avaliação 5 de 5,"A qualidade é ótima, o único porém é que a tinta acaba muito rápido. Tem que ser comprado o xxl se for usar pra impressões/ fotocópias de grande quantidade 15 a 20 folhas.",09 dez. 2024,2025-06-15 05:05:21
348,41,Avaliação 5 de 5,"Eu sempre indico,muito bom.",15 jun. 2023,2025-06-15 05:05:21
349,41,Avaliação 5 de 5,Muito bom.,10 abr. 2023,2025-06-15 05:05:21
350,42,Avaliação 5 de 5,Só não imprime a quantidade descrita.,02 ago. 2024,2025-06-15 05:05:30
351,42,Avaliação 5 de 5,"Perfeito, ótimo preço.",14 jun. 2024,2025-06-15 05:05:32
352,42,Avaliação 5 de 5,Estes cartuchos estavam em condições. Porem na minha compra anterior quando foram instalados a tinta estava seca e não funcionaram.,22 nov. 2024,2025-06-15 05:05:34
353,42,Avaliação 5 de 5,A tinta é muito cara. A reposição vale quase uma impressora nova.,03 out. 2024,2025-06-15 05:05:36
354,42,Avaliação 4 de 5,"O cartucho colorido veio com problema na cor vermelha, não consigo limpar.",01 set. 2024,2025-06-15 05:05:38
355,42,Avaliação 5 de 5,"Muito bom, correspondeu com minhas expectativas, recomendo!!!.",31 jul. 2024,2025-06-15 05:05:40
356,42,Avaliação 5 de 5,"Cartucho ótimo, boa qualidade super indico!.",08 jun. 2024,2025-06-15 05:05:42
357,42,Avaliação 5 de 5,"Fiz duas impressões e o cartucho preto acabou, com duas folhas,anormal.",17 fev. 2025,2025-06-15 05:05:44
358,42,Avaliação 5 de 5,,14 nov. 2024,2025-06-15 05:05:47
359,42,Avaliação 5 de 5,,25 jul. 2024,2025-06-15 05:05:49
360,43,Avaliação 5 de 5,,03 fev. 2025,2025-06-15 05:06:00
361,43,Avaliação 5 de 5,Top.,16 jun. 2024,2025-06-15 05:06:02
362,43,Avaliação 5 de 5,Satisfeita.,27 mai. 2025,2025-06-15 05:06:04
363,43,Avaliação 5 de 5,Atendeu todas as expectativas prometidas.,21 mai. 2025,2025-06-15 05:06:06
364,43,Avaliação 4 de 5,"É bom fácil de instalar porém acaba mais rápido que pudim na geladeira, valor meiofoda mais é boa 👍🏽.",13 abr. 2025,2025-06-15 05:06:08
365,43,Avaliação 5 de 5,Ótimo.,08 abr. 2025,2025-06-15 05:06:10
366,43,Avaliação 5 de 5,"Produto de qualidade nota dez, vou comprar sempre.",23 mar. 2025,2025-06-15 05:06:12
367,43,Avaliação 5 de 5,"Produto original, ótima qualidade, mas cuidado na instalação, a impressora demora para reconhecer o novo cartucho.",29 dez. 2024,2025-06-15 05:06:14
368,43,Avaliação 5 de 5,Bom.,13 dez. 2024,2025-06-15 05:06:16
369,43,Avaliação 5 de 5,Perfeito.,12 jun. 2024,2025-06-15 05:06:18
370,44,Avaliação 5 de 5,A. Melhor marca que existe hp.,15 out. 2024,2025-06-15 05:06:29
371,44,Avaliação 5 de 5,Preço justo e qualidade superior.,17 set. 2024,2025-06-15 05:06:31
372,44,Avaliação 5 de 5,Excelente produto original.,28 mai. 2025,2025-06-15 05:06:33
373,44,Avaliação 5 de 5,Muito bom.,02 mai. 2025,2025-06-15 05:06:35
374,44,Avaliação 5 de 5,"Muito bom, gostei!.",16 abr. 2025,2025-06-15 05:06:37
375,44,Avaliação 5 de 5,Cartucho original é originalmente excelente.,08 mar. 2025,2025-06-15 05:06:40
376,44,Avaliação 5 de 5,Muito bom.,08 mar. 2025,2025-06-15 05:06:42
377,44,Avaliação 5 de 5,Fiz no máximo 20 impressões em modo econômico e a tinta acabou. Não compro mais.,19 fev. 2025,2025-06-15 05:06:44
378,44,Avaliação 5 de 5,Ótimo.,19 fev. 2025,2025-06-15 05:06:46
379,44,Avaliação 5 de 5,Boa compra.,05 fev. 2025,2025-06-15 05:06:48
380,45,Avaliação 5 de 5,"O produto é excelente, de ótima qualidade (hp), mas a quantidade do cartucho de tinta, de apenas 2 ml é muito insuficiente. Creio que colocar (+) 1 ml de tinta já ajudaria bastante.",18 set. 2024,2025-06-15 05:06:58
381,45,Avaliação 5 de 5,Primo custo benefício.,01 fev. 2025,2025-06-15 05:07:01
382,45,Avaliação 5 de 5,Funcionou perfeitamente.,25 jan. 2025,2025-06-15 05:07:03
383,45,Avaliação 5 de 5,"Compro sempre essa marca, porque tem uma boa impressão, eu acho assim, o que é bom nunca se muda a marca.",26 dez. 2024,2025-06-15 05:07:05
384,45,Avaliação 5 de 5,Boa qualidade.,11 nov. 2024,2025-06-15 05:07:07
385,45,Avaliação 5 de 5,"Excelente, recomendo.",14 out. 2024,2025-06-15 05:07:09
386,45,Avaliação 5 de 5,"Produto original, muito bom.",14 out. 2024,2025-06-15 05:07:11
387,45,Avaliação 1 de 5,Um lixo! deve ser falsificado de pessima qualidade.,15 out. 2024,2025-06-15 05:07:13
388,45,Avaliação 1 de 5,"Não dura nada, diz que imprime 100 folhas, não chega nem a 60.",01 jan. 2025,2025-06-15 05:07:15
389,46,Avaliação 5 de 5,"Eu achei o produto bom, porém quando fui carregar me disseram que era falsificado, mas pra mim funcionou bem.",20 ago. 2024,2025-06-15 05:07:25
390,46,Avaliação 4 de 5,"Não é tão durável assim,mas é melhor que comprar a de 2 ml.",14 jun. 2024,2025-06-15 05:07:28
391,46,Avaliação 5 de 5,Melhor cartucho. Nao compre outra.,01 jun. 2025,2025-06-15 05:07:30
392,46,Avaliação 4 de 5,Não dura como anunciado.,22 mar. 2025,2025-06-15 05:07:32
393,46,Avaliação 4 de 5,Não sei se vem a quantidade de tinta descrito.,17 mar. 2025,2025-06-15 05:07:34
394,46,Avaliação 5 de 5,Ótimo produto.,05 mar. 2025,2025-06-15 05:07:36
395,46,Avaliação 5 de 5,Top.,26 fev. 2025,2025-06-15 05:07:38
396,46,Avaliação 5 de 5,Gostei do produto.,21 fev. 2025,2025-06-15 05:07:40
397,46,Avaliação 4 de 5,Atendeu o necessário.,20 fev. 2025,2025-06-15 05:07:42
398,46,Avaliação 4 de 5,Produto muito bom.,20 fev. 2025,2025-06-15 05:07:44
